event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,external-temperature,gps:fix-type-raw,height-above-ellipsoid,import-marked-outlier,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
15065457006,false,2007-09-21 06:56:00.000,-90.6905975,51.8866806,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201139",,"Red Knot Gulf to Arctic"
15065457005,false,2019-06-17 21:37:04.000,-50.8169594,51.8877296,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201139",,"Red Knot Gulf to Arctic"
14601777361,true,2020-05-02 02:59:12.000,-97.3768539,27.2927876,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777359,true,2020-05-03 15:02:24.000,-97.3746033,27.2941437,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777362,false,2020-05-03 17:18:56.000,-97.3746033,88.8356476,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777360,true,2020-05-05 03:01:20.000,-97.4149475,27.1381893,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14700708059,true,2020-05-05 03:01:20.000,-97.4149475,27.1381893,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777365,true,2020-05-06 15:00:16.000,-97.4455948,27.0700932,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777366,false,2020-05-07 12:03:12.000,-138.980286,138.560852,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272072,false,2020-05-07 20:26:40.000,-105.285927,51.9566727,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777363,true,2020-05-08 02:59:12.000,-97.4498444,27.0491772,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14700708058,true,2020-05-08 02:59:12.000,-97.4498444,27.0491772,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777364,true,2020-05-09 15:02:24.000,-97.4264221,26.7682953,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14639969067,true,2020-05-11 03:01:20.000,-97.4204254,26.7569275,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14639969070,true,2020-05-11 03:01:20.000,-97.4204254,26.7569275,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14639969068,true,2020-05-12 15:00:16.000,-97.4386063,27.0602112,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14639969071,true,2020-05-12 15:00:16.000,-97.4386063,27.0602112,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14639969069,true,2020-05-14 02:59:12.000,-97.4303131,27.0619526,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14700708055,true,2020-05-15 15:02:24.000,-97.4359436,26.9887104,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14700708056,true,2020-05-17 03:01:20.000,-97.033432,28.6126461,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14700708057,false,2020-05-18 18:16:32.000,-84.024025,27.0700932,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14700708054,true,2020-05-20 02:59:12.000,-90.5553284,39.6350098,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14743701246,true,2020-05-21 15:02:24.000,-88.6709595,44.0819855,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14743701244,true,2020-05-23 03:01:20.000,-92.0689316,50.4000893,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14743701245,true,2020-05-24 15:00:16.000,-91.9996796,50.4248962,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14801555494,true,2020-05-29 03:01:20.000,-104.461098,51.945816,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939578,false,2020-05-29 03:01:20.000,-104.722954,-204.318985,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272073,true,2020-05-29 03:01:20.000,-104.461098,51.945816,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14801555492,true,2020-05-30 15:00:16.000,-104.45311,51.9533691,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14801555493,true,2020-06-01 02:59:12.000,-104.447067,51.9566727,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14849913372,true,2020-06-02 15:02:24.000,-104.444252,51.9661713,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14849913370,true,2020-06-04 03:01:20.000,-104.452393,51.9624329,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14849913371,true,2020-06-05 15:00:16.000,-104.454666,51.9634552,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939575,true,2020-06-07 02:59:12.000,-109.704231,59.5294838,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939576,true,2020-06-10 03:01:20.000,-109.99482,59.2877426,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939577,true,2020-06-10 03:01:20.000,-109.99482,59.2877426,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939574,true,2020-06-11 15:00:16.000,-109.995972,59.2894592,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272071,true,2020-06-13 02:59:12.000,-109.995865,59.2894859,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272075,false,2020-06-13 02:59:12.000,-110.258011,59.2890244,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272069,true,2020-06-14 15:02:24.000,-112.487869,58.0949631,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15137314790,false,2020-06-14 15:02:24.000,-112.487869,58.0949631,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272070,true,2020-06-16 03:01:20.000,-111.88192,58.6923637,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272074,false,2020-06-16 03:01:20.000,-111.88192,58.6923637,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14972984227,true,2020-06-17 15:00:16.000,-106.067184,52.7086449,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14972984230,true,2020-06-17 15:00:16.000,-106.067184,52.7086449,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14972984228,true,2020-06-19 02:59:12.000,-105.904701,52.6674309,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14972984231,false,2020-06-19 02:59:12.000,-105.845718,52.6674309,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14972984229,true,2020-06-21 02:59:12.000,-104.748222,51.5907211,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457008,false,2020-06-21 02:59:12.000,-104.748222,51.5907211,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457000,false,2020-06-24 15:02:24.000,-104.505585,51.8858109,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457004,true,2020-06-24 15:02:24.000,-104.505585,51.886631,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457001,true,2020-06-28 03:01:20.000,-104.504051,51.8877296,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457002,false,2020-07-01 15:00:16.000,-116.265564,54.1889648,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457003,true,2020-07-01 15:00:16.000,-116.265663,57.5444107,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15137314791,true,2020-07-05 02:59:12.000,-104.504745,51.8872185,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15137314792,true,2020-07-08 15:02:24.000,-104.490891,51.8854256,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15137314793,true,2020-07-12 03:01:20.000,-104.490791,51.8855057,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15227212468,true,2020-07-15 15:00:16.000,-96.0511627,31.2834167,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15227212469,true,2020-07-19 02:59:12.000,-97.3480606,26.5755272,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15227212470,true,2020-07-22 15:02:24.000,-97.3434753,26.5529728,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15629859177,true,2020-07-26 03:01:20.000,-97.2995987,26.5690498,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15629859178,true,2020-07-29 15:00:16.000,-97.3781891,27.073164,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15629859179,true,2020-08-02 02:59:12.000,-97.3887863,27.0848904,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457009,false,2020-12-25 18:31:28.000,-105.962326,52.7086449,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777367,false,2023-01-08 14:53:52.000,-206.241837,-112.522179,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939579,false,2024-08-28 00:53:20.000,-104.034981,-40.1986694,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
15065457007,false,2052-05-12 23:15:12.000,-105.904732,45.956543,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14930272076,false,2056-07-27 18:44:16.000,-112.494423,-210.550201,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14888939580,false,2063-06-28 22:36:48.000,4.99761915,206.981232,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201139","J3+","Red Knot Gulf to Arctic"
14601777351,false,2020-05-01 14:58:08.000,-97.3625717,27.510746,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777354,true,2020-05-04 15:00:16.000,-97.4457474,27.0699654,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777358,true,2020-05-06 02:59:12.000,-97.4515076,27.0533504,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777356,true,2020-05-07 15:02:24.000,-97.448616,27.0225277,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777357,true,2020-05-09 03:01:20.000,-97.4479752,27.0506363,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777352,false,2044-03-11 15:08:48.000,166.03334,13.5311232,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777353,false,2044-03-12 09:08:16.000,166.025482,-201.213379,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14601777355,false,2056-10-25 17:01:52.000,-169.441223,-40.5843582,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps","Calidris canutus","201133","J2+","Red Knot Gulf to Arctic"
14604697512,false,2000-01-01 00:02:08.000,1.28000001E-5,6.39999998E-5,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps",,"201134",,"Red Knot Gulf to Arctic"
14604697511,false,2020-03-14 20:52:16.000,1.28000001E-5,26.8435593,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201134",,"Red Knot Gulf to Arctic"
14604697514,true,2020-05-05 15:02:24.000,-97.3504639,27.2661896,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,false,"G","OK",,,"gps","Calidris canutus","201134","J5+","Red Knot Gulf to Arctic"
14604697515,true,2020-05-07 02:57:04.000,-97.3506927,27.26647,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201134","J5+","Red Knot Gulf to Arctic"
14604697513,true,2020-05-10 02:59:12.000,-97.3508453,27.2661896,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201134","J5+","Red Knot Gulf to Arctic"
14722920248,false,2000-01-01 00:02:08.000,6.71089935,1.28000001E-5,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14722920247,false,2002-02-15 17:23:12.000,1.28000001E-5,1.28000001E-5,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14756521026,false,2003-05-22 08:10:40.000,-81.5130768,52.4139137,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14899785584,false,2003-12-08 12:30:56.000,-54.651226,52.332428,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14671636388,false,2009-12-10 04:07:28.000,48.4020615,64.2569351,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14804125996,false,2018-04-11 21:41:20.000,-82.139534,52.3531151,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14804125989,false,2018-04-14 20:26:40.000,-34.4243584,-8.05047035,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
15196280588,false,2018-05-27 09:40:16.000,-103.148224,60.1124496,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14671636387,false,2019-06-11 11:14:08.000,61.3566856,61.3623428,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14722920246,false,2020-03-14 20:52:16.000,1.28000001E-5,0.209728003,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14721237785,false,2020-03-25 01:38:08.000,-97.4375534,27.0589046,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14858173546,false,2020-03-31 01:46:40.000,-70.1736832,27.9528313,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps",,"201135",,"Red Knot Gulf to Arctic"
14601777348,true,2020-05-05 02:57:04.000,-97.3955231,27.1536007,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14601777349,true,2020-05-06 15:00:16.000,-97.4494629,27.0236282,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14601777350,true,2020-05-08 02:59:12.000,-97.4486389,27.0225544,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14671636391,true,2020-05-09 15:02:24.000,-97.4645157,26.8872318,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14671636389,true,2020-05-11 03:01:20.000,-97.4299545,26.9515896,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14721237784,true,2020-05-11 03:01:20.000,-97.4299545,26.9515896,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14671636390,true,2020-05-12 15:00:16.000,-97.4376602,27.0589046,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14671636384,true,2020-05-14 02:59:12.000,-97.4323807,27.0560131,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14671636385,true,2020-05-15 15:02:24.000,-97.4370651,27.0501251,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14721237783,true,2020-05-15 15:02:24.000,-72.2712479,0.206579193,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14671636386,true,2020-05-17 03:01:20.000,-97.3960571,27.0010242,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14756521029,true,2020-05-17 03:01:20.000,-97.3960571,27.0010242,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14756521027,false,2020-05-17 10:12:16.000,79.1792755,-117.153091,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14722920251,true,2020-05-18 15:00:16.000,-96.9123688,28.0576897,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14722920252,true,2020-05-18 15:00:16.000,-96.9123688,28.0576897,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14722920249,true,2020-05-20 02:59:12.000,-96.7029114,29.3412228,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125998,false,2020-05-20 02:59:12.000,-97.1239777,30.1800823,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125999,false,2020-05-21 09:55:12.000,-93.3553772,49.2602501,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14722920250,true,2020-05-21 15:02:24.000,-93.1456604,49.2602501,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14756521025,true,2020-05-23 03:01:20.000,-81.9334259,52.7251091,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14756521023,true,2020-05-24 15:00:16.000,-81.91082,52.7044487,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14756521024,true,2020-05-26 02:59:12.000,-81.5130768,52.4139137,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125994,true,2020-05-27 15:02:24.000,-81.5103836,52.3531151,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125992,true,2020-05-30 15:00:16.000,-81.5088501,52.3560562,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125997,false,2020-05-30 15:00:16.000,-81.5088501,38.9834366,,,,,,,,,,,,,,,,,,,,,,,,,,"2D",,true,"E","Fail",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125993,true,2020-06-01 02:59:12.000,-81.4980469,52.332428,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14804125995,false,2020-06-01 02:59:12.000,-81.4980469,52.332428,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,true,"E","Fail",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14822974953,true,2020-06-01 02:59:12.000,-81.4980469,52.332428,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"F","OK(corrected)",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14858173550,true,2020-06-02 15:02:24.000,-93.0302811,62.9348221,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
14858173548,true,2020-06-05 15:00:16.000,-100.976372,59.8811264,,,,,,,,,,,,,,,,,,,,,,,,,,"3D",,false,"G","OK",,,"gps","Calidris canutus","201135","J6+","Red Knot Gulf to Arctic"
